date,RATE,RATE_30days_ago,change
2019-09-22,1.51,1.52,down
2019-09-23,1.51,1.53,down
2019-09-24,1.51,1.53,down
2019-09-25,1.53,1.53,same
2019-09-26,1.53,1.53,same
2019-09-27,1.54,1.53,up
2019-09-28,1.54,1.51,up
2019-09-29,1.54,1.51,up
2019-09-30,1.58,1.54,up
2019-10-01,1.55,1.54,up
2019-10-02,1.51,1.54,down
2019-10-03,1.51,1.5,up
2019-10-04,1.52,1.5,up
2019-10-05,1.52,1.49,up
2019-10-06,1.52,1.5,up
2019-10-07,1.46,1.53,down
2019-10-08,1.48,1.53,down
2019-10-09,1.48,1.53,down
2019-10-10,1.51,1.56,down
2019-10-11,1.55,1.51,up
2019-10-12,1.55,1.49,up
2019-10-13,1.55,1.49,up
2019-10-14,1.53,1.49,up
2019-10-15,1.52,1.49,up
2019-10-16,1.28,1.49,down
2019-10-17,1.25,1.52,down
2019-10-18,1.25,1.52,down
2019-10-19,1.25,1.5,down
2019-10-20,1.25,1.5,down
2019-10-21,1.25,1.51,down
2019-10-22,1.24,1.51,down
2019-10-23,1.24,1.51,down
2019-10-24,1.23,1.51,down
2019-10-25,1.24,1.51,down
2019-10-26,1.24,1.53,down
2019-10-27,1.24,1.53,down
2019-10-28,1.54,1.54,same
2019-10-29,1.24,1.54,down
2019-10-30,1.26,1.54,down
2019-10-31,1.29,1.58,down
2019-11-01,1.25,1.55,down
2019-11-02,1.25,1.51,down
2019-11-03,1.25,1.51,down
2019-11-04,1.25,1.52,down
2019-11-05,1.25,1.52,down
2019-11-06,1.24,1.52,down
2019-11-07,1.26,1.46,down
2019-11-08,1.28,1.48,down
2019-11-09,1.28,1.48,down
2019-11-10,1.28,1.51,down
2019-11-11,1.3,1.55,down
2019-11-12,1.32,1.55,down
2019-11-13,1.32,1.55,down
2019-11-14,1.3,1.53,down
2019-11-15,1.3,1.52,down
2019-11-16,1.3,1.28,up
2019-11-17,1.3,1.25,up
2019-11-18,1.3,1.25,up
2019-11-19,1.29,1.25,up
2019-11-20,1.3,1.25,up
2019-11-21,1.29,1.25,up
2019-11-22,1.29,1.24,up
2019-11-23,1.29,1.24,up
2019-11-24,1.29,1.23,up
2019-11-25,1.27,1.24,up
2019-11-26,1.27,1.24,up
2019-11-27,1.26,1.24,up
2019-11-28,1.25,1.54,down
2019-11-29,1.28,1.24,up
2019-11-30,1.28,1.26,up
2019-12-01,1.28,1.29,down
2019-12-02,1.25,1.25,same
2019-12-03,1.24,1.25,down
2019-12-04,1.24,1.25,down
2019-12-05,1.25,1.25,same
2019-12-06,1.24,1.25,down
2019-12-07,1.24,1.24,same
2019-12-08,1.24,1.26,down
2019-12-09,1.26,1.28,down
2019-12-10,1.28,1.28,same
2019-12-11,1.26,1.28,down
2019-12-12,1.3,1.3,same
2019-12-13,1.3,1.32,down
2019-12-14,1.3,1.32,down
2019-12-15,1.3,1.3,same
2019-12-16,1.29,1.3,down
2019-12-17,1.28,1.3,down
2019-12-18,1.28,1.3,down
2019-12-19,1.29,1.3,down
2019-12-20,1.28,1.29,down
2019-12-21,1.28,1.3,down
2019-12-22,1.28,1.29,down
2019-12-23,1.29,1.29,same
2019-12-24,1.3,1.29,up
2019-12-25,1.3,1.29,up
2019-12-26,1.31,1.27,up
2019-12-27,1.31,1.27,up
2019-12-28,1.31,1.26,up
2019-12-29,1.31,1.25,up
2019-12-30,1.31,1.28,up
2019-12-31,1.39,1.28,up
2020-01-01,1.39,1.28,up
2020-01-02,1.3,1.25,up
2020-01-03,1.27,1.24,up
2020-01-04,1.27,1.24,up
2020-01-05,1.27,1.25,up
2020-01-06,1.29,1.24,up
2020-01-07,1.27,1.24,up
2020-01-08,1.25,1.24,up
2020-01-09,1.28,1.26,up
2020-01-10,1.28,1.28,same
2020-01-11,1.28,1.26,up
2020-01-12,1.28,1.3,down
2020-01-13,1.29,1.3,down
2020-01-14,1.27,1.3,down
2020-01-15,1.27,1.3,down
2020-01-16,1.27,1.29,down
2020-01-17,1.28,1.28,same
2020-01-18,1.28,1.28,same
2020-01-19,1.28,1.29,down
2020-01-20,1.28,1.28,same
2020-01-21,1.29,1.28,up
2020-01-22,1.28,1.28,same
2020-01-23,1.28,1.29,down
2020-01-24,1.28,1.3,down
2020-01-25,1.28,1.3,down
2020-01-26,1.28,1.31,down
2020-01-27,1.28,1.31,down
2020-01-28,1.26,1.31,down
2020-01-29,1.25,1.31,down
2020-01-30,1.24,1.31,down
2020-01-31,1.25,1.39,down
2020-02-01,1.25,1.39,down
2020-02-02,1.25,1.3,down
2020-02-03,1.22,1.27,down
2020-02-04,1.22,1.27,down
2020-02-05,1.23,1.27,down
2020-02-06,1.23,1.29,down
2020-02-07,1.22,1.27,down
2020-02-08,1.22,1.25,down
2020-02-09,1.22,1.28,down
2020-02-10,1.24,1.28,down
2020-02-11,1.26,1.28,down
2020-02-12,1.26,1.28,down
2020-02-13,1.26,1.29,down
2020-02-14,1.24,1.27,down
2020-02-15,1.24,1.27,down
2020-02-16,1.24,1.27,down
2020-02-17,1.24,1.28,down
2020-02-18,1.23,1.28,down
2020-02-19,1.24,1.28,down
2020-02-20,1.23,1.28,down
2020-02-21,1.23,1.29,down
2020-02-22,1.23,1.28,down
2020-02-23,1.23,1.28,down
2020-02-24,1.24,1.28,down
2020-02-25,1.25,1.28,down
2020-02-26,1.25,1.28,down
2020-02-27,1.23,1.28,down
2020-02-28,1.26,1.26,same
2020-02-29,1.26,1.25,up
2020-03-01,1.26,1.24,up
2020-03-02,1.26,1.25,up
2020-03-03,1.26,1.25,up
2020-03-04,1.25,1.25,same
2020-03-05,1.25,1.22,up
2020-03-06,1.24,1.22,up
2020-03-07,1.24,1.23,up
2020-03-08,1.24,1.23,up
2020-03-09,1.26,1.22,up
2020-03-10,1.25,1.22,up
2020-03-11,1.24,1.22,up
2020-03-12,1.25,1.24,up
2020-03-13,1.25,1.26,down
2020-03-14,1.25,1.26,down
2020-03-15,1.25,1.26,down
2020-03-16,1.27,1.24,up
2020-03-17,0.76,1.24,down
2020-03-18,0.73,1.24,down
2020-03-19,0.72,1.24,down
2020-03-20,0.73,1.23,down
2020-03-21,0.73,1.24,down
2020-03-22,0.73,1.23,down
2020-03-23,0.73,1.23,down
2020-03-24,0.72,1.23,down
2020-03-25,0.73,1.23,down
2020-03-26,0.73,1.24,down
2020-03-27,0.75,1.25,down
2020-03-28,0.75,1.25,down
2020-03-29,0.75,1.23,down
2020-03-30,0.76,1.26,down
2020-03-31,0.8,1.26,down
2020-04-01,0.76,1.26,down
2020-04-02,0.74,1.26,down
2020-04-03,0.73,1.26,down
2020-04-04,0.73,1.25,down
2020-04-05,0.73,1.25,down
2020-04-06,0.75,1.24,down
2020-04-07,0.74,1.24,down
2020-04-08,0.73,1.24,down
2020-04-09,0.73,1.26,down
2020-04-10,0.73,1.25,down
2020-04-11,0.73,1.24,down
2020-04-12,0.73,1.25,down
2020-04-13,0.75,1.25,down
2020-04-14,0.74,1.25,down
2020-04-15,0.74,1.25,down
2020-04-16,0.73,1.27,down
2020-04-17,0.74,0.76,down
2020-04-18,0.74,0.73,up
2020-04-19,0.74,0.72,up
2020-04-20,0.75,0.73,up
2020-04-21,0.75,0.73,up
2020-04-22,0.74,0.73,up
2020-04-23,0.74,0.73,up
2020-04-24,0.74,0.72,up
2020-04-25,0.74,0.73,up
2020-04-26,0.74,0.73,up
2020-04-27,0.73,0.75,down
2020-04-28,0.73,0.75,down
2020-04-29,0.76,0.75,up
2020-04-30,0.76,0.76,same
2020-05-01,0.76,0.8,down
2020-05-02,0.76,0.76,same
2020-05-03,0.76,0.74,up
2020-05-04,0.76,0.73,up
2020-05-05,0.76,0.73,up
2020-05-06,0.72,0.73,down
2020-05-07,0.71,0.75,down
2020-05-08,0.72,0.74,down
2020-05-09,0.72,0.73,down
2020-05-10,0.72,0.73,down
2020-05-11,0.73,0.73,same
2020-05-12,0.73,0.73,same
2020-05-13,0.72,0.73,down
2020-05-14,0.72,0.75,down
2020-05-15,0.71,0.74,down
2020-05-16,0.71,0.74,down
2020-05-17,0.71,0.73,down
2020-05-18,0.71,0.74,down
2020-05-19,0.73,0.74,down
2020-05-20,0.72,0.74,down
2020-05-21,0.73,0.75,down
2020-05-22,0.72,0.75,down
2020-05-23,0.72,0.74,down
2020-05-24,0.72,0.74,down
2020-05-25,0.72,0.74,down
2020-05-26,0.72,0.74,down
2020-05-27,0.74,0.74,same
2020-05-28,0.49,0.73,down
2020-05-29,0.49,0.73,down
2020-05-30,0.49,0.76,down
2020-05-31,0.49,0.76,down
2020-06-01,0.49,0.76,down
2020-06-02,0.47,0.76,down
2020-06-03,0.47,0.76,down
2020-06-04,0.46,0.76,down
2020-06-05,0.47,0.76,down
2020-06-06,0.47,0.72,down
2020-06-07,0.47,0.71,down
2020-06-08,0.46,0.72,down
2020-06-09,0.5,0.72,down
2020-06-10,0.49,0.72,down
2020-06-11,0.49,0.73,down
2020-06-12,0.46,0.73,down
2020-06-13,0.46,0.72,down
2020-06-14,0.46,0.72,down
2020-06-15,0.46,0.71,down
2020-06-16,0.46,0.71,down
2020-06-17,0.47,0.71,down
2020-06-18,0.46,0.71,down
2020-06-19,0.46,0.73,down
2020-06-20,0.46,0.72,down
2020-06-21,0.46,0.73,down
2020-06-22,0.47,0.72,down
2020-06-23,0.47,0.72,down
2020-06-24,0.48,0.72,down
2020-06-25,0.47,0.72,down
2020-06-26,0.5,0.72,down
2020-06-27,0.5,0.74,down
2020-06-28,0.5,0.49,up
2020-06-29,0.49,0.49,same
2020-06-30,0.57,0.49,up
2020-07-01,0.48,0.49,down
2020-07-02,0.47,0.49,down
2020-07-03,0.5,0.47,up
2020-07-04,0.5,0.47,up
2020-07-05,0.5,0.46,up
2020-07-06,0.49,0.47,up
2020-07-07,0.45,0.47,down
2020-07-08,0.48,0.47,up
2020-07-09,0.48,0.46,up
2020-07-10,0.49,0.5,down
2020-07-11,0.49,0.49,same
2020-07-12,0.49,0.49,same
2020-07-13,0.5,0.46,up
2020-07-14,0.48,0.46,up
2020-07-15,0.47,0.46,up
2020-07-16,0.49,0.46,up
2020-07-17,0.46,0.46,same
2020-07-18,0.46,0.47,down
2020-07-19,0.46,0.46,same
2020-07-20,0.44,0.46,down
2020-07-21,0.46,0.46,same
2020-07-22,0.45,0.46,down
2020-07-23,0.46,0.47,down
2020-07-24,0.48,0.47,up
2020-07-25,0.48,0.48,same
2020-07-26,0.48,0.47,up
2020-07-27,0.49,0.5,down
2020-07-28,0.47,0.5,down
2020-07-29,0.48,0.5,down
2020-07-30,0.49,0.49,same
2020-07-31,0.51,0.57,down
2020-08-01,0.51,0.48,up
2020-08-02,0.51,0.47,up
2020-08-03,0.51,0.5,up
2020-08-04,0.5,0.5,same
2020-08-05,0.48,0.5,down
2020-08-06,0.49,0.49,same
2020-08-07,0.5,0.45,up
2020-08-08,0.5,0.48,up
2020-08-09,0.5,0.48,up
2020-08-10,0.47,0.49,down
2020-08-11,0.47,0.49,down
2020-08-12,0.49,0.49,same
2020-08-13,0.49,0.5,down
2020-08-14,0.52,0.48,up
2020-08-15,0.52,0.47,up
2020-08-16,0.52,0.49,up
2020-08-17,0.52,0.46,up
2020-08-18,0.52,0.46,up
2020-08-19,0.51,0.46,up
2020-08-20,0.5,0.44,up
2020-08-21,0.53,0.46,up
2020-08-22,0.53,0.45,up
2020-08-23,0.53,0.46,up
2020-08-24,0.53,0.48,up
2020-08-25,0.52,0.48,up
2020-08-26,0.53,0.48,up
2020-08-27,0.5,0.49,up
2020-08-28,0.49,0.47,up
2020-08-29,0.49,0.48,up
2020-08-30,0.49,0.49,same
2020-08-31,0.55,0.51,up
2020-09-01,0.52,0.51,up
2020-09-02,0.49,0.51,down
2020-09-03,0.48,0.51,down
2020-09-04,0.48,0.5,down
2020-09-05,0.48,0.48,same
2020-09-06,0.48,0.49,down
2020-09-07,0.49,0.5,down
2020-09-08,0.43,0.5,down
2020-09-09,0.48,0.5,down
2020-09-10,0.47,0.47,same
2020-09-11,0.49,0.47,up
2020-09-12,0.49,0.49,same
2020-09-13,0.49,0.49,same
2020-09-14,0.47,0.52,down
2020-09-15,0.46,0.52,down
2020-09-16,0.46,0.52,down
2020-09-17,0.46,0.52,down
2020-09-18,0.47,0.52,down
2020-09-19,0.47,0.51,down
2020-09-20,0.47,0.5,down
2020-09-21,0.46,0.53,down
2020-09-22,0.49,0.53,down
2020-09-23,0.47,0.53,down
2020-09-24,0.49,0.53,down
2020-09-25,0.48,0.52,down
2020-09-26,0.48,0.53,down
2020-09-27,0.48,0.5,down
2020-09-28,0.48,0.49,down
2020-09-29,0.55,0.49,up
2020-09-30,0.55,0.49,up
2020-10-01,0.55,0.55,same
2020-10-02,0.55,0.52,up
2020-10-03,0.55,0.49,up
2020-10-04,0.55,0.48,up
2020-10-05,0.47,0.48,down
2020-10-06,0.46,0.48,down
2020-10-07,0.48,0.48,same
2020-10-08,0.53,0.49,up
2020-10-09,0.53,0.43,up
2020-10-10,0.53,0.48,up
2020-10-11,0.53,0.47,up
2020-10-12,0.54,0.49,up
2020-10-13,0.54,0.49,up
2020-10-14,0.5,0.49,up
2020-10-15,0.47,0.47,same
2020-10-16,0.47,0.46,up
2020-10-17,0.47,0.46,up
2020-10-18,0.47,0.46,up
2020-10-19,0.48,0.47,up
2020-10-20,0.49,0.47,up
2020-10-21,0.52,0.47,up
2020-10-22,0.53,0.46,up
2020-10-23,0.55,0.49,up
2020-10-24,0.55,0.47,up
2020-10-25,0.55,0.49,up
2020-10-26,0.56,0.48,up
2020-10-27,0.56,0.48,up
2020-10-28,0.49,0.48,up
2020-10-29,0.48,0.48,same
2020-10-30,0.52,0.55,down
2020-10-31,0.52,0.55,down
2020-11-01,0.52,0.55,down
2020-11-02,0.48,0.55,down
2020-11-03,0.47,0.55,down
2020-11-04,0.46,0.55,down
2020-11-05,0.46,0.47,down
2020-11-06,0.51,0.46,up
2020-11-07,0.51,0.48,up
2020-11-08,0.51,0.53,down
2020-11-09,0.5,0.53,down
2020-11-10,0.49,0.53,down
2020-11-11,0.48,0.53,down
2020-11-12,0.48,0.54,down
2020-11-13,0.48,0.54,down
2020-11-14,0.48,0.5,down
2020-11-15,0.48,0.47,up
2020-11-16,0.48,0.47,up
2020-11-17,0.49,0.47,up
2020-11-18,0.48,0.47,up
2020-11-19,0.49,0.48,up
2020-11-20,0.49,0.49,same
2020-11-21,0.49,0.52,down
2020-11-22,0.49,0.53,down
2020-11-23,0.51,0.55,down
2020-11-24,0.52,0.55,down
2020-11-25,0.51,0.55,down
2020-11-26,0.53,0.56,down
2020-11-27,0.52,0.56,down
2020-11-28,0.52,0.49,up
2020-11-29,0.52,0.48,up
2020-11-30,0.6,0.52,up
2020-12-01,0.51,0.52,down
2020-12-02,0.48,0.52,down
2020-12-03,0.48,0.48,same
2020-12-04,0.48,0.47,up
2020-12-05,0.48,0.46,up
2020-12-06,0.48,0.46,up
2020-12-07,0.46,0.51,down
2020-12-08,0.45,0.51,down
2020-12-09,0.48,0.51,down
2020-12-10,0.49,0.5,down
2020-12-11,0.5,0.49,up
2020-12-12,0.5,0.48,up
2020-12-13,0.5,0.48,up
2020-12-14,0.5,0.48,up
2020-12-15,0.49,0.48,up
2020-12-16,0.49,0.48,up
2020-12-17,0.48,0.48,same
2020-12-18,0.48,0.49,down
2020-12-19,0.48,0.48,same
2020-12-20,0.48,0.49,down
2020-12-21,0.51,0.49,up
2020-12-22,0.52,0.49,up
2020-12-23,0.56,0.49,up
2020-12-24,0.55,0.51,up
2020-12-25,0.55,0.52,up
2020-12-26,0.55,0.51,up
2020-12-27,0.55,0.53,up
2020-12-28,0.55,0.52,up
2020-12-29,0.54,0.52,up
2020-12-30,0.57,0.52,up
2020-12-31,0.61,0.6,up
2021-01-01,0.61,0.51,up
2021-01-02,0.61,0.48,up
2021-01-03,0.61,0.48,up
2021-01-04,0.53,0.48,up
2021-01-05,0.48,0.48,same
2021-01-06,0.48,0.48,same
2021-01-07,0.49,0.46,up
2021-01-08,0.48,0.45,up
2021-01-09,0.48,0.48,same
2021-01-10,0.48,0.49,down
2021-01-11,0.51,0.5,up
2021-01-12,0.48,0.5,down
2021-01-13,0.49,0.5,down
2021-01-14,0.49,0.5,down
2021-01-15,0.5,0.49,up
2021-01-16,0.5,0.49,up
2021-01-17,0.5,0.48,up
2021-01-18,0.51,0.48,up
2021-01-19,0.48,0.48,same
2021-01-20,0.48,0.48,same
2021-01-21,0.48,0.51,down
2021-01-22,0.49,0.52,down
2021-01-23,0.49,0.56,down
2021-01-24,0.49,0.55,down
2021-01-25,0.48,0.55,down
2021-01-26,0.51,0.55,down
2021-01-27,0.45,0.55,down
2021-01-28,0.46,0.55,down
2021-01-29,0.52,0.54,down
2021-01-30,0.52,0.57,down
2021-01-31,0.52,0.61,down
2021-02-01,0.49,0.61,down
2021-02-02,0.47,0.61,down
2021-02-03,0.45,0.61,down
2021-02-04,0.47,0.53,down
2021-02-05,0.46,0.48,down
2021-02-06,0.46,0.48,down
2021-02-07,0.46,0.49,down
2021-02-08,0.48,0.48,same
2021-02-09,0.49,0.48,up
2021-02-10,0.49,0.48,up
2021-02-11,0.49,0.51,down
2021-02-12,0.49,0.48,up
2021-02-13,0.49,0.49,same
2021-02-14,0.49,0.49,same
2021-02-15,0.49,0.5,down
2021-02-16,0.5,0.5,same
2021-02-17,0.47,0.5,down
2021-02-18,0.49,0.51,down
2021-02-19,0.51,0.48,up
2021-02-20,0.51,0.48,up
2021-02-21,0.51,0.48,up
2021-02-22,0.5,0.49,up
2021-02-23,0.49,0.49,same
2021-02-24,0.5,0.49,up
2021-02-25,0.52,0.48,up
2021-02-26,0.59,0.51,up
2021-02-27,0.59,0.45,up
2021-02-28,0.59,0.46,up
2021-03-01,0.59,0.52,up
2021-03-02,0.47,0.52,down
2021-03-03,0.47,0.52,down
2021-03-04,0.45,0.49,down
2021-03-05,0.47,0.47,same
2021-03-06,0.47,0.45,up
2021-03-07,0.47,0.47,same
2021-03-08,0.48,0.46,up
2021-03-09,0.52,0.46,up
2021-03-10,0.49,0.46,up
2021-03-11,0.5,0.48,up
2021-03-12,0.53,0.49,up
2021-03-13,0.53,0.49,up
2021-03-14,0.53,0.49,up
2021-03-15,0.51,0.49,up
2021-03-16,0.47,0.49,down
2021-03-17,0.46,0.49,down
2021-03-18,0.48,0.49,down
2021-03-19,0.47,0.5,down
2021-03-20,0.47,0.47,same
2021-03-21,0.47,0.49,down
2021-03-22,0.47,0.51,down
2021-03-23,0.49,0.51,down
2021-03-24,0.47,0.51,down
2021-03-25,0.51,0.5,up
2021-03-26,0.48,0.49,down
2021-03-27,0.48,0.5,down
2021-03-28,0.48,0.52,down
2021-03-29,0.47,0.59,down
2021-03-30,0.49,0.59,down
2021-03-31,0.59,0.59,same
2021-04-01,0.45,0.59,down
2021-04-02,0.44,0.47,down
2021-04-03,0.44,0.47,down
2021-04-04,0.44,0.45,down
2021-04-05,0.45,0.47,down
2021-04-06,0.46,0.47,down
2021-04-07,0.48,0.47,up
2021-04-08,0.46,0.48,down
2021-04-09,0.49,0.52,down
2021-04-10,0.49,0.49,same
2021-04-11,0.49,0.5,down
2021-04-12,0.53,0.53,same
2021-04-13,0.52,0.53,down
2021-04-14,0.48,0.53,down
2021-04-15,0.48,0.51,down
2021-04-16,0.48,0.47,up
2021-04-17,0.48,0.46,up
2021-04-18,0.48,0.48,same
2021-04-19,0.49,0.47,up
2021-04-20,0.47,0.47,same
2021-04-21,0.48,0.47,up
2021-04-22,0.49,0.47,up
2021-04-23,0.5,0.49,up
2021-04-24,0.5,0.47,up
2021-04-25,0.5,0.51,down
2021-04-26,0.47,0.48,down
2021-04-27,0.47,0.48,down
2021-04-28,0.48,0.48,same
2021-04-29,0.48,0.47,up
2021-04-30,0.49,0.49,same
2021-05-01,0.49,0.59,down
2021-05-02,0.49,0.45,up
2021-05-03,0.42,0.44,down
2021-05-04,0.49,0.44,up
2021-05-05,0.49,0.44,up
2021-05-06,0.47,0.45,up
2021-05-07,0.47,0.46,up
2021-05-08,0.47,0.48,down
2021-05-09,0.47,0.46,up
2021-05-10,0.47,0.49,down
2021-05-11,0.47,0.49,down
2021-05-12,0.47,0.49,down
2021-05-13,0.46,0.53,down
2021-05-14,0.49,0.52,down
2021-05-15,0.49,0.48,up
2021-05-16,0.49,0.48,up
2021-05-17,0.48,0.48,same
2021-05-18,0.48,0.48,same
2021-05-19,0.48,0.48,same
2021-05-20,0.49,0.49,same
2021-05-21,0.5,0.47,up
2021-05-22,0.5,0.48,up
2021-05-23,0.5,0.49,up
2021-05-24,0.48,0.5,down
2021-05-25,0.47,0.5,down
2021-05-26,0.49,0.5,down
2021-05-27,0.43,0.47,down
2021-05-28,0.48,0.47,up
2021-05-29,0.48,0.48,same
2021-05-30,0.48,0.48,same
2021-05-31,0.51,0.49,up
2021-06-01,0.49,0.49,same
2021-06-02,0.47,0.49,down
2021-06-03,0.46,0.42,up
2021-06-04,0.48,0.49,down
2021-06-05,0.48,0.49,down
2021-06-06,0.48,0.47,up
2021-06-07,0.46,0.47,down
2021-06-08,0.45,0.47,down
2021-06-09,0.48,0.47,up
2021-06-10,0.49,0.47,up
2021-06-11,0.5,0.47,up
2021-06-12,0.5,0.47,up
2021-06-13,0.5,0.46,up
2021-06-14,0.47,0.49,down
2021-06-15,0.47,0.49,down
2021-06-16,0.47,0.49,down
2021-06-17,0.48,0.48,same
2021-06-18,0.51,0.48,up
2021-06-19,0.51,0.48,up
2021-06-20,0.51,0.49,up
2021-06-21,0.56,0.5,up
2021-06-22,0.56,0.5,up
2021-06-23,0.53,0.5,up
2021-06-24,0.53,0.48,up
2021-06-25,0.57,0.47,up
2021-06-26,0.57,0.49,up
2021-06-27,0.57,0.43,up
2021-06-28,0.59,0.48,up
2021-06-29,0.58,0.48,up
2021-06-30,0.63,0.48,up
2021-07-01,0.53,0.51,up
2021-07-02,0.51,0.49,up
2021-07-03,0.51,0.47,up
2021-07-04,0.51,0.46,up
2021-07-05,0.47,0.48,down
2021-07-06,0.4,0.48,down
2021-07-07,0.48,0.48,same
2021-07-08,0.51,0.46,up
2021-07-09,0.52,0.45,up
2021-07-10,0.52,0.48,up
2021-07-11,0.52,0.49,up
2021-07-12,0.52,0.5,up
2021-07-13,0.58,0.5,up
2021-07-14,0.59,0.5,up
2021-07-15,0.59,0.47,up
2021-07-16,0.56,0.47,up
2021-07-17,0.56,0.47,up
2021-07-18,0.56,0.48,up
2021-07-19,0.54,0.51,up
2021-07-20,0.51,0.51,same
2021-07-21,0.5,0.51,down
2021-07-22,0.52,0.56,down
2021-07-23,0.55,0.56,down
2021-07-24,0.55,0.53,up
2021-07-25,0.55,0.53,up
2021-07-26,0.57,0.57,same
2021-07-27,0.57,0.57,same
2021-07-28,0.51,0.57,down
2021-07-29,0.51,0.59,down
2021-07-30,0.58,0.58,same
2021-07-31,0.58,0.63,down
2021-08-01,0.58,0.53,up
2021-08-02,0.44,0.51,down
2021-08-03,0.49,0.51,down
2021-08-04,0.51,0.51,same
2021-08-05,0.5,0.47,up
2021-08-06,0.48,0.4,up
2021-08-07,0.48,0.48,same
2021-08-08,0.48,0.51,down
2021-08-09,0.5,0.52,down
2021-08-10,0.51,0.52,down
2021-08-11,0.49,0.52,down
2021-08-12,0.56,0.52,up
2021-08-13,0.54,0.58,down
2021-08-14,0.54,0.59,down
2021-08-15,0.54,0.59,down
2021-08-16,0.54,0.56,down
2021-08-17,0.51,0.56,down
2021-08-18,0.5,0.56,down
2021-08-19,0.51,0.54,down
2021-08-20,0.5,0.51,down
2021-08-21,0.5,0.5,same
2021-08-22,0.5,0.52,down
2021-08-23,0.51,0.55,down
2021-08-24,0.55,0.55,same
2021-08-25,0.57,0.55,up
2021-08-26,0.84,0.57,up
2021-08-27,0.86,0.57,up
2021-08-28,0.86,0.51,up
2021-08-29,0.86,0.51,up
2021-08-30,0.86,0.58,up
2021-08-31,0.9,0.58,up
2021-09-01,0.83,0.58,up
2021-09-02,0.76,0.44,up
2021-09-03,0.75,0.49,up
2021-09-04,0.75,0.51,up
2021-09-05,0.75,0.5,up
2021-09-06,0.75,0.48,up
2021-09-07,0.75,0.48,up
2021-09-08,0.74,0.48,up
2021-09-09,0.76,0.5,up
2021-09-10,0.88,0.51,up
2021-09-11,0.88,0.49,up
2021-09-12,0.88,0.56,up
2021-09-13,0.86,0.54,up
2021-09-14,0.78,0.54,up
2021-09-15,0.76,0.54,up
2021-09-16,0.75,0.54,up
2021-09-17,0.77,0.51,up
2021-09-18,0.77,0.5,up
2021-09-19,0.77,0.51,up
2021-09-20,0.77,0.5,up
2021-09-21,0.77,0.5,up
2021-09-22,0.77,0.5,up
2021-09-23,0.75,0.51,up
2021-09-24,0.75,0.55,up
2021-09-25,0.75,0.57,up
2021-09-26,0.75,0.84,down
2021-09-27,0.72,0.86,down
2021-09-28,0.76,0.86,down
2021-09-29,0.73,0.86,down
2021-09-30,0.92,0.86,up
2021-10-01,0.71,0.9,down
2021-10-02,0.71,0.83,down
2021-10-03,0.71,0.76,down
2021-10-04,0.71,0.75,down
2021-10-05,0.69,0.75,down
2021-10-06,0.73,0.75,down
2021-10-07,0.67,0.75,down
2021-10-08,0.69,0.75,down
2021-10-09,0.69,0.74,down
2021-10-10,0.69,0.76,down
2021-10-11,0.69,0.88,down
2021-10-12,0.8,0.88,down
2021-10-13,0.8,0.88,down
2021-10-14,0.75,0.86,down
2021-10-15,0.74,0.78,down
2021-10-16,0.74,0.76,down
2021-10-17,0.74,0.75,down
2021-10-18,0.72,0.77,down
2021-10-19,0.73,0.77,down
2021-10-20,0.73,0.77,down
2021-10-21,0.76,0.77,down
2021-10-22,0.75,0.77,down
2021-10-23,0.75,0.77,down
2021-10-24,0.75,0.75,same
2021-10-25,0.76,0.75,up
2021-10-26,0.77,0.75,up
2021-10-27,0.75,0.75,same
2021-10-28,0.78,0.72,up
2021-10-29,0.76,0.76,same
2021-10-30,0.76,0.73,up
2021-10-31,0.76,0.92,down
2021-11-01,0.74,0.71,up
2021-11-02,0.72,0.71,up
2021-11-03,0.68,0.71,down
2021-11-04,0.7,0.71,down
2021-11-05,0.76,0.69,up
2021-11-06,0.76,0.73,up
2021-11-07,0.76,0.67,up
2021-11-08,0.78,0.69,up
2021-11-09,0.8,0.69,up
2021-11-10,0.76,0.69,up
2021-11-11,0.84,0.69,up
2021-11-12,0.83,0.8,up
2021-11-13,0.83,0.8,up
2021-11-14,0.83,0.75,up
2021-11-15,0.82,0.74,up
2021-11-16,0.8,0.74,up
2021-11-17,0.77,0.74,up
2021-11-18,0.76,0.72,up
2021-11-19,0.75,0.73,up
2021-11-20,0.75,0.73,up
2021-11-21,0.75,0.76,down
2021-11-22,0.76,0.75,up
2021-11-23,0.74,0.75,down
2021-11-24,0.74,0.75,down
2021-11-25,1.01,0.76,up
2021-11-26,1.01,0.77,up
2021-11-27,1.01,0.75,up
2021-11-28,1.01,0.78,up
2021-11-29,1.01,0.76,up
2021-11-30,1.06,0.76,up
2021-12-01,0.98,0.76,up
2021-12-02,0.97,0.74,up
2021-12-03,0.95,0.72,up
2021-12-04,0.95,0.68,up
2021-12-05,0.95,0.7,up
2021-12-06,0.96,0.76,up
2021-12-07,1.01,0.76,up
2021-12-08,0.98,0.76,up
2021-12-09,1.07,0.78,up
2021-12-10,1.03,0.8,up
2021-12-11,1.03,0.76,up
2021-12-12,1.03,0.84,up
2021-12-13,1.01,0.83,up
2021-12-14,1.0,0.83,up
2021-12-15,1.0,0.83,up
2021-12-16,0.99,0.82,up
2021-12-17,0.98,0.8,up
2021-12-18,0.98,0.77,up
2021-12-19,0.98,0.76,up
2021-12-20,0.98,0.75,up
2021-12-21,1.0,0.75,up
